pasal,pasal_text
166,"Pasal 166
(1) Dana float hanya dapat digunakan untuk memenuhi
kewajiban PJP yang menyelenggarakan aktivitas
penatausahaan Sumber Dana berupa penerbitan uang
elektronik kepada pengguna uang elektronik dan Penyedia
Barang dan/atau Jasa, dan dilarang digunakan untuk
kepentingan lain.
(2) Untuk memenuhi kewajiban kepada pengguna uang
elektronik dan Penyedia Barang dan/atau Jasa
sebagaimana dimaksud pada ayat (1), PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik wajib:
a. memiliki sistem dan mekanisme pencatatan dana
float;
b. memiliki sistem dan mekanisme monitoring
ketersediaan dana float;
c. memastikan pemenuhan kewajiban secara tepat
waktu;
d. mencatat dana float secara terpisah dari pencatatan
kewajiban lain yang dimiliki oleh PJP yang
menyelenggarakan aktivitas penatausahaan Sumber
Dana berupa penerbitan uang elektronik; dan
e. menempatkan dana float pada rekening yang terpisah
dari rekening operasional PJP yang
menyelenggarakan aktivitas penatausahaan Sumber
Dana berupa penerbitan uang elektronik."
167,"Pasal 167
(1) Fitur uang elektronik yang dapat disediakan oleh PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik terdiri atas:
a. pengisian ulang (top up);
b. pembayaran transaksi pembelanjaan; dan/atau
c. pembayaran tagihan.
(2) Selain fitur sebagaimana dimaksud pada ayat (1), PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik dapat menyediakan
fitur:
a. transfer dana dan tarik tunai, untuk uang elektronik
open loop dan yang registered; dan/atau
b. fitur lain berdasarkan persetujuan Bank Indonesia.
(3) Fitur transfer dana sebagaimana dimaksud pada ayat (2)
huruf a meliputi:
a. transfer antarpengguna uang elektronik yang terdiri
atas:
1. antaruang elektronik registered; dan/atau
2. uang elektronik registered ke uang elektronik
unregistered yang diperlakukan sebagai
pengisian ulang (top up);
b. transfer dari pengguna uang elektronik ke rekening
simpanan; dan
c. transfer dari rekening ke pengguna uang elektronik
yang diperlakukan sebagai pengisian ulang (top up).
(4) Dalam hal uang elektronik registered disertai dengan fitur
transfer dana, maka transaksi transfer dana melalui uang
elektronik registered harus diproses secara daring (online)
dan seketika (real time).
(5) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik dengan
fitur transfer dana harus menyediakan fasilitas tarik
tunai, kecuali dalam pelaksanaan program Pemerintah
Republik Indonesia.
(6) Dalam penyediaan fitur tarik tunai, PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik dapat bekerja sama
dengan tempat penguangan tunai.
(7) Fitur tarik tunai sebagaimana dimaksud pada ayat (2)
huruf a dapat dilakukan terhadap sebagian atau seluruh
nilai uang elektronik."
168,"Pasal 168
(1) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik dilarang
menerbitkan uang elektronik dengan nilai uang elektronik
yang lebih besar atau lebih kecil daripada nilai uang yang
disetorkan kepada PJP yang menyelenggarakan aktivitas
penatausahaan Sumber Dana berupa penerbitan uang
elektronik.
(2) Nilai uang yang disetorkan ke dalam uang elektronik harus
dapat digunakan atau ditransaksikan seluruhnya sampai
bersaldo nihil.
(3) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik dilarang:
a. menetapkan minimum nilai uang elektronik sebagai:
1. persyaratan penggunaan uang elektronik;
dan/atau
2. persyaratan pengakhiran penggunaan uang
elektronik (redeem);
b. menahan atau memblokir nilai uang elektronik secara
sepihak;
c. mengenakan biaya pengakhiran penggunaan
(redemption) uang elektronik; dan/atau
d. menghapus, mengubah, atau menghilangkan nilai
uang elektronik kecuali pada saat pengguna uang
elektronik mengakhiri penggunaan uang elektronik
sesuai dengan mekanisme yang disepakati dengan
pengguna.
(4) Pengisian ulang nilai uang elektronik wajib menggunakan
Sumber Dana yang didasarkan atas dana yang disetorkan
terlebih dahulu dan bukan didasarkan pada fasilitas
kredit."
169,"Pasal 169
(1) Selain menerapkan standar keamanan sistem informasi
sebagaimana dimaksud dalam Pasal 45 huruf a angka 3,
PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik wajib
meningkatkan standar keamanan transaksi uang
elektronik untuk uang elektronik yang memiliki batas nilai
uang elektronik di atas Rp2.000.000,00 (dua juta rupiah).
(2) Peningkatan standar keamanan transaksi uang elektronik
sebagaimana dimaksud pada ayat (1) diterapkan melalui
penggunaan otentikasi paling sedikit 2 (dua) faktor (two
factor authentication) atau standar keamanan lainnya yang
ditetapkan oleh Bank Indonesia.
(3) Bank Indonesia dapat menetapkan perubahan batas nilai
uang elektronik sebagaimana dimaksud pada ayat (1)
dengan mempertimbangkan:
a. perkembangan transaksi pembayaran yang bersifat
incoming;
b. kebutuhan masyarakat atau industri; dan/atau
c. aspek lainnya dalam mendorong perluasan akseptasi
layanan dan inovasi.
(4) Ketentuan mengenai perubahan batas nilai uang
elektronik sebagaimana dimaksud pada ayat (3) diatur
dalam Peraturan Anggota Dewan Gubernur."
170,"Pasal 170
(1) Dalam penyelenggaraan uang elektronik, PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik dapat mengenakan
biaya yang meliputi:
a. biaya pembelian media instrumen uang elektronik
untuk penggunaan pertama kali atau penggantian
media instrumen uang elektronik yang rusak atau
hilang;
b. biaya pengisian ulang (top up);
c. biaya tarik tunai yang dilakukan melalui pihak lain
atau kanal pihak lain (off us);
d. biaya transaksi transfer dana antarpengguna pada
instrumen uang elektronik dari PJP yang
menyelenggarakan aktivitas penatausahaan Sumber
Dana berupa penerbitan uang elektronik yang
berbeda; dan/atau
e. biaya lainnya yang ditetapkan oleh Bank Indonesia.
(2) Pengenaan biaya oleh PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana sebagaimana
dimaksud pada ayat (1) tidak boleh bertentangan dengan
kebijakan Bank Indonesia terkait skema harga
sebagaimana dimaksud dalam Pasal 54."
171,"Pasal 171
(1) PJP dilarang melakukan kerja sama dengan pihak lain
untuk penyediaan layanan umum secara eksklusif.
(2) Suatu kerja sama bersifat eksklusif apabila kerja sama
tersebut memenuhi unsur seperti:
a. kerja sama hanya dilakukan antara penyedia layanan
umum dengan 1 (satu) atau beberapa PJP atau PIP
sehingga menghambat masuknya PJP atau PIP lain;
dan
b. aktivitas pembayaran layanan umum oleh masyarakat
tergantung pada produk uang elektronik tertentu."
172,"Pasal 172
(1) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik yang
akan menjadi Penyelenggara LKD wajib terlebih dahulu
memperoleh persetujuan Bank Indonesia.
(2) Penyelenggaraan LKD dilakukan oleh PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik melalui kerja sama
dengan agen LKD berupa badan usaha berbadan hukum
Indonesia dan/atau individu.
(3) PJP dengan aktivitas penatausahaan Sumber Dana yang
menyelenggarakan LKD wajib memastikan uji tuntas
terhadap agen LKD."
173,"Pasal 173
Penyelenggara LKD dapat bekerja sama dengan agen LKD,
dengan memperhatikan paling sedikit aspek:
a. manajemen risiko;
b. aset dan permodalan;
c. pemenuhan prinsip anti pencucian uang dan pencegahan
pendanaan terorisme;
d. sistem informasi yang memadai; dan
e. sistem monitoring dan penyampaian keluhan agen (agent
complaint) yang andal."
174,"Pasal 174
Dalam penyelenggaraan LKD, agen LKD harus mendukung
interkoneksi dan interoperabilitas layanan transaksi
pembayaran yang disediakan oleh antarpenyelenggara LKD
untuk meningkatkan efisiensi dan kenyamanan bagi Pengguna
Jasa."
175,"Pasal 175
PJP yang menyelenggarakan LKD dapat menggunakan jasa
pihak ketiga berupa badan hukum Indonesia, untuk:
a. mencari dan mendidik agen LKD;
b. melakukan uji tuntas (due diligence) agen LKD;
c. memfasilitasi penjenamaan (branding) agen LKD;
d. mengelola likuiditas agen LKD;
e. memonitor dan mengawasi agen LKD; dan/atau
f. tujuan lainnya untuk memfasilitasi agen LKD,
dengan tanggung jawab tetap berada pada PJP."
176,"Pasal 176
(1) Uang elektronik yang diterbitkan di luar wilayah Negara
Kesatuan Republik Indonesia hanya dapat ditransaksikan
di wilayah Negara Kesatuan Republik Indonesia dengan
menggunakan kanal pembayaran yang terhubung dengan
gerbang pembayaran nasional atau mekanisme
interkoneksi dan interoperabilitas yang ditetapkan oleh
Bank Indonesia.
(2) Setiap pihak yang menyelenggarakan transaksi
sebagaimana dimaksud pada ayat (1) wajib melakukan
kerja sama dengan PJP berupa Bank yang termasuk dalam
kategori bank umum berdasarkan kegiatan usaha (BUKU)
4 dan terhubung dengan gerbang pembayaran nasional
atau mekanisme interkoneksi dan interoperabilitas yang
ditetapkan oleh Bank Indonesia.
(3) Dalam hal terdapat perubahan kategori bank umum
berdasarkan kegiatan usaha (BUKU) 4 sebagaimana
dimaksud pada ayat (2) penentuan bank yang bekerja
sama dengan pihak penerbit uang elektronik di luar negeri
memperhatikan kategori yang setara yang ditetapkan oleh
otoritas di sektor jasa keuangan.
(4) Bank Indonesia dapat menyesuaikan kebijakan mengenai
keterhubungan uang elektronik yang diterbitkan di luar
wilayah Negara Kesatuan Republik Indonesia dengan
kanal pembayaran, termasuk PJP yang diajak kerja sama."
177,"Pasal 177
Untuk perlindungan konsumen, PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana berupa penerbitan
uang elektronik wajib:
a. membatasi permintaan dan penggunaan data dan/atau
informasi pengguna uang elektronik, sebatas yang
diperlukan dalam penyelenggaraan uang elektronik;
b. menyediakan sarana dan/atau infrastruktur untuk
pengisian ulang (top up) secara luas untuk keperluan
pengguna uang elektronik; dan
c. memiliki mekanisme penggantian kerugian finansial
kepada pengguna uang elektronik sepanjang kerugian
tersebut tidak disebabkan oleh kesalahan atau kelalaian
pengguna uang elektronik."
178,"Pasal 178
(1) Penyelenggaraan uang elektronik oleh bank umum
syariah, unit usaha syariah, atau Lembaga Selain Bank
yang melaksanakan kegiatan usaha berdasarkan prinsip
syariah dilakukan sesuai dengan ketentuan dalam
Peraturan Bank Indonesia ini, sepanjang tidak
bertentangan dengan prinsip syariah.
(2) Bagi PJP berupa bank umum syariah, unit usaha syariah,
atau Lembaga Selain Bank yang melaksanakan kegiatan
usaha berdasarkan prinsip syariah yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan uang elektronik sebagaimana
dimaksud pada ayat (1), penempatan dana float
sebagaimana dimaksud dalam Pasal 166 ayat (2),
dilakukan pada rekening giro:
a. unit usaha syariah dari bank umum yang termasuk
dalam kategori bank umum berdasarkan kegiatan
usaha (BUKU) 4; atau
b. bank umum syariah yang memiliki hubungan
kepemilikan dengan bank umum yang termasuk
dalam kategori bank umum berdasarkan kegiatan
usaha (BUKU) 4.
(3) Dalam hal terdapat perubahan kategori bank umum
berdasarkan kegiatan usaha (BUKU) sebagaimana
dimaksud pada ayat (2) penentuan bank untuk
penempatan dana float memperhatikan kategori yang
setara yang ditetapkan oleh otoritas di sektor jasa
keuangan.
(4) Bank Indonesia dapat menyesuaikan kebijakan mengenai
penempatan dana float bagi PJP berupa bank umum
syariah, unit usaha syariah, atau Lembaga Selain Bank
yang melaksanakan kegiatan usaha berdasarkan prinsip
syariah yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan uang elektronik."
179,"Pasal 179
(1) PJP yang melanggar ketentuan sebagaimana dimaksud
dalam Pasal 163 ayat (1), Pasal 165 ayat (1), ayat (2), ayat
(4), Pasal 166, Pasal 168 ayat (1), ayat (3), ayat (4), Pasal
169 ayat (1), Pasal 171 ayat (1), Pasal 172 ayat (1), ayat (3),
Pasal 176 ayat (2), atau Pasal 177 dikenai sanksi
administratif berupa:
a. teguran;
b. penghentian sementara, sebagian, atau seluruh
kegiatan termasuk pelaksanaan kerja sama;
dan/atau
c. pencabutan izin sebagai PJP.
(2) Ketentuan lebih lanjut mengenai tata cara pengenaan
sanksi administratif sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Anggota Dewan Gubernur."
180,"Pasal 180
Pelaksanaan perintah transfer dana dalam penyelenggaraan
transfer dana dilakukan sesuai dengan ketentuan peraturan
perundang-undangan mengenai transfer dana."
181,"Pasal 181
Alat pembayaran menggunakan kartu merupakan alat
pembayaran yang berupa kartu kredit, kartu anjungan tunai
mandiri, dan/atau kartu debit, baik dalam bentuk fisik atau
bentuk lain yang memiliki karakteristik, fitur, dan/atau model
bisnis yang sama dengan kartu kredit, kartu anjungan tunai
mandiri, dan/atau kartu debit."
182,"Pasal 182
Kartu kredit merupakan alat pembayaran menggunakan kartu
yang dapat digunakan untuk melakukan pembayaran atas
kewajiban yang timbul dari suatu kegiatan ekonomi, termasuk
transaksi pembayaran dan/atau untuk melakukan penarikan
tunai, dimana kewajiban pembayaran pengguna alat
pembayaran menggunakan kartu dipenuhi terlebih dahulu oleh
PJP yang menyelenggarakan aktivitas payment initiation
dan/atau acquiring services atau PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana, dan pengguna alat
pembayaran menggunakan kartu berkewajiban untuk
melakukan pembayaran pada waktu yang disepakati baik
dengan pelunasan secara sekaligus ataupun dengan
pembayaran secara angsuran."
183,"Pasal 183
Kartu anjungan tunai mandiri merupakan alat pembayaran
menggunakan kartu yang dapat digunakan untuk melakukan
penarikan tunai dan/atau pemindahan dana dimana
kewajiban pengguna alat pembayaran menggunakan kartu
dipenuhi seketika dengan mengurangi secara langsung
simpanan pengguna alat pembayaran menggunakan kartu
pada Bank atau Lembaga Selain Bank yang berwenang untuk
menghimpun dana sesuai dengan ketentuan peraturan
perundang-undangan."
184,"Pasal 184
Kartu debit merupakan alat pembayaran menggunakan kartu
yang dapat digunakan untuk melakukan pembayaran atas
kewajiban yang timbul dari suatu kegiatan ekonomi, termasuk
transaksi pembelanjaan, dimana kewajiban pengguna alat
pembayaran menggunakan kartu dipenuhi seketika dengan
mengurangi secara langsung simpanan pengguna alat
pembayaran menggunakan kartu pada Bank atau Lembaga
Selain Bank yang berwenang untuk menghimpun dana sesuai
dengan ketentuan peraturan perundang-undangan."
185,"Pasal 185
PJP yang menyelenggarakan aktivitas penatausahaan Sumber
Dana dan aktivitas payment initiation dan/atau acquiring
services terkait pemrosesan transaksi alat pembayaran
menggunakan kartu wajib menggunakan standar yang
ditetapkan oleh Bank Indonesia sebagai standar nasional alat
pembayaran menggunakan kartu."
186,"Pasal 186
(1) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan kartu kredit wajib
menerapkan manajemen risiko kredit dengan
memperhatikan paling sedikit:
a. batas minimum usia calon pengguna kartu kredit;
b. batas minimum pendapatan calon pengguna kartu
kredit;
c. batas maksimum plafon kredit yang dapat diberikan
kepada pengguna kartu kredit;
d. batas maksimum jumlah PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana berupa
penerbitan kartu kredit; dan
e. batas minimum pembayaran oleh pengguna kartu
kredit.
(2) Untuk penerapan manajemen risiko kredit sebagaimana
dimaksud pada ayat (1), PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana berupa penerbitan
kartu kredit wajib melakukan pembaruan data pengguna
kartu kredit.
(3) Dalam hal pengguna kartu kredit mempunyai pendapatan
tertentu tiap bulan di atas batas minimum pendapatan
sebagaimana dimaksud pada ayat (1) huruf b, PJP yang
menyelenggarakan aktivitas penatausahaan Sumber Dana
berupa penerbitan kartu kredit dapat memberikan plafon
kredit dan jumlah kartu kredit sesuai dengan analisis
risiko.
(4) Ketentuan sebagaimana dimaksud pada ayat (1) berlaku
secara mutatis mutandis untuk penerbitan kartu kredit
yang dijamin:
a. oleh pihak lain, termasuk perusahaan atau korporasi
pengguna kartu kredit; dan/atau
b. simpanan pengguna kartu kredit pada PJP yang
menyelenggarakan aktivitas penatausahaan Sumber
Dana berupa penerbitan kartu kredit.
(5) Ketentuan teknis dan mikro terkait dengan batas
minimum usia calon pengguna kartu kredit, batas
minimum pendapatan calon pengguna kartu kredit, batas
maksimum plafon kredit, batas maksimum jumlah PJP
yang menyelenggarakan aktivitas penatausahaan Sumber
Dana berupa penerbitan kartu kredit, dan batas minimum
pembayaran oleh pengguna kartu kredit sebagaimana
dimaksud pada ayat (1) dapat diatur oleh SRO dengan
persetujuan Bank Indonesia."
187,"Pasal 187
(1) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan kartu kredit wajib
meningkatkan standar keamanan untuk transaksi dengan
kriteria tertentu.
(2) Peningkatan standar keamanan transaksi kartu kredit
sebagaimana dimaksud pada ayat (1) diterapkan melalui
penyediaan transaction alert kepada pengguna kartu kredit
melalui media yang disetujui oleh pengguna kartu kredit
dan/atau standar keamanan lainnya.
(3) Ketentuan teknis dan mikro terkait dengan transaksi
dengan kriteria tertentu sebagaimana dimaksud pada ayat
(1) dan standar keamanan transaksi kartu kredit
sebagaimana dimaksud pada ayat (2) dapat diatur oleh
SRO dengan persetujuan Bank Indonesia."
188,"Pasal 188
(1) PJP yang menyelenggarakan aktivitas penatausahaan
Sumber Dana berupa penerbitan kartu kredit wajib
memberikan informasi secara tertulis kepada pengguna
kartu kredit paling sedikit meliputi:
a. prosedur dan tata cara penggunaan;
b. hal-hal penting yang harus diperhatikan oleh
pengguna kartu kredit dalam penggunaan kartu
kredit dan konsekuensi atau risiko yang mungkin
timbul dari penggunaaan kartu kredit;
c. hak dan kewajiban pengguna kartu kredit;
d. tata cara pengajuan pengaduan atas kartu kredit yang
diberikan dan perkiraan lamanya waktu penanganan
pengaduan tersebut;
e. pola, tata cara dan komponen yang dijadikan dasar
penghitungan bunga, biaya (fee) dan denda;
f. jenis biaya (fee) dan denda yang dikenakan;
g. prosedur dan tata cara pengakhiran dan/atau
penutupan fasilitas kartu kredit; dan
h. ringkasan transaksi pengguna kartu kredit (summary
performance), berdasarkan permohonan dan/atau
persetujuan pengguna kartu kredit.
(2) Dalam hal terjadi perubahan atas informasi sebagaimana
dimaksud pada ayat (1), PJP yang menyelenggarakan
aktivitas penatausahaan Sumber Dana berupa penerbitan
kartu kredit wajib menyampaikan perubahan informasi
tersebut secara tertulis kepada pengguna kartu kredit."
